curated_row_id,source_file,source_row_hash,raw_source_file,raw_match_status,raw_match_count,raw_row_hash,raw_match_notes,referencenumber,id,daterequested,requesttype,borough,mainstreet,crossstreet1,crossstreet2,statusdescription,inclusion_status,inclusion_basis,provenance_status,review_required,review_notes
269,output/data_cb5_signal_studies.csv,7f9fc5e2f5d88b442998ec32c774eed521d9b61440437de459ff72cdf263f724,data_raw/signal_studies_citywide.csv,matched,1,7f9fc5e2f5d88b442998ec32c774eed521d9b61440437de459ff72cdf263f724,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1320,176095,2022-04-27T00:00:00.000,Traffic Signal,Queens,MAZEAU STREET,QUEENS MIDTOWN EXPRESSWAY,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
270,output/data_cb5_signal_studies.csv,5bc75a33b2c4d253fec30eb31c0aa5a38c4a84ef34b882afd2cb1d47489dd736,data_raw/signal_studies_citywide.csv,matched,1,5bc75a33b2c4d253fec30eb31c0aa5a38c4a84ef34b882afd2cb1d47489dd736,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1319,176094,2022-04-27T00:00:00.000,Traffic Signal,Queens,58 ROAD,69 LANE,LONG ISLAND EXPRESSWAY,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
271,output/data_cb5_signal_studies.csv,5d8db0c520beec7269931e2f9c40a0d331d5f92391137f2399d1c3436ddfc9ca,data_raw/signal_studies_citywide.csv,matched,1,5d8db0c520beec7269931e2f9c40a0d331d5f92391137f2399d1c3436ddfc9ca,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1264B,176039,2022-04-26T00:00:00.000,Leading Pedestrian Interval,Queens,MYRTLE AVENUE,62 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
272,output/data_cb5_signal_studies.csv,f12294560bacbc3848af957788c6df4c4de6938500b6d6dc24b863ae4c3ee209,data_raw/signal_studies_citywide.csv,matched,1,f12294560bacbc3848af957788c6df4c4de6938500b6d6dc24b863ae4c3ee209,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1261B,176036,2022-04-26T00:00:00.000,Leading Pedestrian Interval,Queens,MYRTLE AVENUE,CENTRAL AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
273,output/data_cb5_signal_studies.csv,a9297d489f55de414a7b685eb5869853e1f9270f0e41e926e3b44f9edcf04bb7,data_raw/signal_studies_citywide.csv,matched,1,a9297d489f55de414a7b685eb5869853e1f9270f0e41e926e3b44f9edcf04bb7,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1231,176006,2022-04-15T00:00:00.000,Traffic Signal,Queens,COOPER AVENUE,64 LANE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
274,output/data_cb5_signal_studies.csv,af0b98f3b8e5a9a2440dee29cfce607669c8a71e44885a0110f98a61582297f3,data_raw/signal_studies_citywide.csv,matched,1,af0b98f3b8e5a9a2440dee29cfce607669c8a71e44885a0110f98a61582297f3,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1228,176003,2022-04-27T00:00:00.000,Traffic Signal,Queens,69 PLACE,QUEENS MIDTOWN EXPRESSWAY,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
275,output/data_cb5_signal_studies.csv,8481fb3d145444a54d555b6f56903da7fcf124bef8a8bd28262723839f02ce86,data_raw/signal_studies_citywide.csv,matched,1,8481fb3d145444a54d555b6f56903da7fcf124bef8a8bd28262723839f02ce86,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1173B,175948,2022-04-18T00:00:00.000,Traffic Signal,Queens,88 STREET,77 AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
276,output/data_cb5_signal_studies.csv,cc34a1e977570dc0fae35ffcdc6b049e9985a407d70ec2d1e762b42b4f939d6e,data_raw/signal_studies_citywide.csv,matched,1,cc34a1e977570dc0fae35ffcdc6b049e9985a407d70ec2d1e762b42b4f939d6e,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1154,175929,2022-04-13T00:00:00.000,All-Way Stop,Queens,77 AVENUE,83 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
277,output/data_cb5_signal_studies.csv,7a7462258c53dbfe99e63f9d3c8f80b69d4d6fc34b394047fac4b87bebb4d9ee,data_raw/signal_studies_citywide.csv,matched,1,7a7462258c53dbfe99e63f9d3c8f80b69d4d6fc34b394047fac4b87bebb4d9ee,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1153,175928,2022-04-13T00:00:00.000,All-Way Stop,Queens,77 AVENUE,82 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
278,output/data_cb5_signal_studies.csv,b708b8aa6d7d7e9e7de52208960501220d529e671725a7b48508d1bd0a3af8c5,data_raw/signal_studies_citywide.csv,matched,1,b708b8aa6d7d7e9e7de52208960501220d529e671725a7b48508d1bd0a3af8c5,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1152,175927,2022-04-13T00:00:00.000,All-Way Stop,Queens,77 AVENUE,87 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
279,output/data_cb5_signal_studies.csv,2c083645a729f43e199e6daf245efcf8485a0455c0c959ae1a4925dc518da6f6,data_raw/signal_studies_citywide.csv,matched,1,2c083645a729f43e199e6daf245efcf8485a0455c0c959ae1a4925dc518da6f6,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1151,175926,2022-04-13T00:00:00.000,All-Way Stop,Queens,77 AVENUE,86 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
280,output/data_cb5_signal_studies.csv,db43be5e1fc0170981cd4948e8d8a5ef6c19a2f191f314cc7992c9b13f6ae2aa,data_raw/signal_studies_citywide.csv,matched,1,db43be5e1fc0170981cd4948e8d8a5ef6c19a2f191f314cc7992c9b13f6ae2aa,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1150,175925,2022-04-13T00:00:00.000,All-Way Stop,Queens,77 AVENUE,85 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
281,output/data_cb5_signal_studies.csv,754c0131cf5abc41d59687e41d03fd85b5afa8535c91a64552280a89514393d7,data_raw/signal_studies_citywide.csv,matched,1,754c0131cf5abc41d59687e41d03fd85b5afa8535c91a64552280a89514393d7,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1149,175924,2022-04-13T00:00:00.000,All-Way Stop,Queens,77 AVENUE,81 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
282,output/data_cb5_signal_studies.csv,864c17ae20568b2b280ac5f1f91704423c1b950c892044b2c6307ee6fdbdc9be,data_raw/signal_studies_citywide.csv,matched,1,864c17ae20568b2b280ac5f1f91704423c1b950c892044b2c6307ee6fdbdc9be,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1141,175916,2022-04-12T00:00:00.000,All-Way Stop,Queens,JUNIPER BOULEVARD NORTH,76 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
283,output/data_cb5_signal_studies.csv,4118eb355d5fbc968abcf006e97711f01d55b3af78cc3f3efc23a05225e4763e,data_raw/signal_studies_citywide.csv,matched,1,4118eb355d5fbc968abcf006e97711f01d55b3af78cc3f3efc23a05225e4763e,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1132,175907,2022-03-09T00:00:00.000,Traffic Signal,Queens,VERMONT PLACE,CYPRESS AVENUE,JACKIE ROBINSON PKWY ET    2 WB,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
284,output/data_cb5_signal_studies.csv,b704e12fece18168f4913161198c4a368c620332d06f74d6ef26590f279a3741,data_raw/signal_studies_citywide.csv,matched,1,b704e12fece18168f4913161198c4a368c620332d06f74d6ef26590f279a3741,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1103,175878,2022-04-05T00:00:00.000,Traffic Signal,Queens,QUEENS MIDTOWN EXPRESSWAY,73 PLACE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
285,output/data_cb5_signal_studies.csv,1b0e0d01abf5a8009f27c12aec595c8de0eaf540df31fbf614150ae500163b47,data_raw/signal_studies_citywide.csv,matched,1,1b0e0d01abf5a8009f27c12aec595c8de0eaf540df31fbf614150ae500163b47,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1088,175863,2022-04-08T00:00:00.000,Traffic Signal,Queens,WYCKOFF AVENUE,MADISON STREET,WYCKOFF AVENUE - Duplicate Street Name,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
286,output/data_cb5_signal_studies.csv,55aa335f81ad5f132409b479ff259ab1fd6794cfc575f3a8da93df5f2fbf4e89,data_raw/signal_studies_citywide.csv,matched,1,55aa335f81ad5f132409b479ff259ab1fd6794cfc575f3a8da93df5f2fbf4e89,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1051B,175826,2022-04-07T00:00:00.000,Leading Pedestrian Interval,Queens,MYRTLE AVENUE,64 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
287,output/data_cb5_signal_studies.csv,01b428ec459e8f561a7df703b179f415ba63dd6ff310aab7362096c98d7d8f2e,data_raw/signal_studies_citywide.csv,matched,1,01b428ec459e8f561a7df703b179f415ba63dd6ff310aab7362096c98d7d8f2e,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-1028,175803,2022-03-31T00:00:00.000,Traffic Signal,Queens,FLUSHING AVENUE,60 LANE,,Signal Approval,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
288,output/data_cb5_signal_studies.csv,25c25a87e8047962d34e0a836fe089f44dfb6e52f77856b5d8429e9dd06cbcec,data_raw/signal_studies_citywide.csv,matched,1,25c25a87e8047962d34e0a836fe089f44dfb6e52f77856b5d8429e9dd06cbcec,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0974,175749,2022-03-31T00:00:00.000,Traffic Signal,Queens,61 STREET,ST FELIX AVENUE,,A/W Approval,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
289,output/data_cb5_signal_studies.csv,2bfd4c5c90ccb5cadd44d8ee96b6b265938a248cf7b256ce282a3ef490b6698d,data_raw/signal_studies_citywide.csv,matched,1,2bfd4c5c90ccb5cadd44d8ee96b6b265938a248cf7b256ce282a3ef490b6698d,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0961,175736,2022-03-24T00:00:00.000,Traffic Signal,Queens,57 AVENUE,74 STREET,80 STREET,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
290,output/data_cb5_signal_studies.csv,9dffc364655d7dc693037c898de4e757c38d555eef661b13067eedd06299dfc3,data_raw/signal_studies_citywide.csv,matched,1,9dffc364655d7dc693037c898de4e757c38d555eef661b13067eedd06299dfc3,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0901,175676,2022-03-18T00:00:00.000,All-Way Stop,Queens,78 AVENUE,74 STREET,,A/W Approval,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
291,output/data_cb5_signal_studies.csv,49c99d1c8493d666fb8dbcdb6c07c68e303e356aaac54cacedf2ee18b02ae9bf,data_raw/signal_studies_citywide.csv,matched,1,49c99d1c8493d666fb8dbcdb6c07c68e303e356aaac54cacedf2ee18b02ae9bf,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0674,175449,2022-03-07T00:00:00.000,All-Way Stop,Queens,ONDERDONK AVENUE,STARR STREET,,A/W Approval,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
292,output/data_cb5_signal_studies.csv,2d3c1dfec0b157bad5540413703c40fce15fa094ab667426eb890092672a4250,data_raw/signal_studies_citywide.csv,matched,1,2d3c1dfec0b157bad5540413703c40fce15fa094ab667426eb890092672a4250,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0657,175432,2022-03-04T00:00:00.000,Traffic Signal,Queens,69 STREET,60 DRIVE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
293,output/data_cb5_signal_studies.csv,eef05ceaf14143612d4d4a455254050e6cb98cd127b3753c14b1ada9cdd3408a,data_raw/signal_studies_citywide.csv,matched,1,eef05ceaf14143612d4d4a455254050e6cb98cd127b3753c14b1ada9cdd3408a,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0656,175431,2022-03-04T00:00:00.000,Traffic Signal,Queens,69 STREET,59 ROAD,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
294,output/data_cb5_signal_studies.csv,ce965ffefdce31f4e93ab84507b2a6bc0cc085d190cf8fc7c3218af37bce2120,data_raw/signal_studies_citywide.csv,matched,1,ce965ffefdce31f4e93ab84507b2a6bc0cc085d190cf8fc7c3218af37bce2120,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0504,175279,2022-02-18T00:00:00.000,Traffic Signal,Queens,COOPER AVENUE,65 PLACE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
295,output/data_cb5_signal_studies.csv,9df04fb7b3c1dfb5595d7dba60881c9239c37af6affa826ab61524a3e3e33207,data_raw/signal_studies_citywide.csv,matched,1,9df04fb7b3c1dfb5595d7dba60881c9239c37af6affa826ab61524a3e3e33207,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0486B,175261,2022-02-17T00:00:00.000,Leading Pedestrian Interval,Queens,COOPER AVENUE,WOODHAVEN BOULEVARD,TROTTING COURSE LANE,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
296,output/data_cb5_signal_studies.csv,197b408e0f5db40942e8ac9cb4f84d649a307bde0272eb0d97534dcb14b889fd,data_raw/signal_studies_citywide.csv,matched,1,197b408e0f5db40942e8ac9cb4f84d649a307bde0272eb0d97534dcb14b889fd,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0485B,175260,2022-02-17T00:00:00.000,Leading Pedestrian Interval,Queens,COOPER AVENUE,CYPRESS HILLS STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
297,output/data_cb5_signal_studies.csv,a9081247f210fb2ef7c61ae2a5fb32e01e1c5c092ec44f4dab5c43b73e50787b,data_raw/signal_studies_citywide.csv,matched,1,a9081247f210fb2ef7c61ae2a5fb32e01e1c5c092ec44f4dab5c43b73e50787b,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0484B,175259,2022-02-17T00:00:00.000,Leading Pedestrian Interval,Queens,COOPER AVENUE,METROPOLITAN AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
298,output/data_cb5_signal_studies.csv,96a2311ed375b2ad2960c359edecb097cf4c90556e70d98dbb6bcbfa65a8eebc,data_raw/signal_studies_citywide.csv,matched,1,96a2311ed375b2ad2960c359edecb097cf4c90556e70d98dbb6bcbfa65a8eebc,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0482,175257,2022-02-16T00:00:00.000,Traffic Signal,Queens,FLUSHING AVENUE,58 DRIVE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
299,output/data_cb5_signal_studies.csv,0360fb3e2b2cc106fbc78c29c199a91093d1f7564dadb65903f790f2d03891b5,data_raw/signal_studies_citywide.csv,matched,1,0360fb3e2b2cc106fbc78c29c199a91093d1f7564dadb65903f790f2d03891b5,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0479B,175254,2022-02-17T00:00:00.000,Leading Pedestrian Interval,Queens,COOPER AVENUE,83 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
300,output/data_cb5_signal_studies.csv,7e897dcfe07e1e12997f7e00c99e2288716c5cb984c066652fd3d591da1f1cd2,data_raw/signal_studies_citywide.csv,matched,1,7e897dcfe07e1e12997f7e00c99e2288716c5cb984c066652fd3d591da1f1cd2,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0476B,175251,2022-02-17T00:00:00.000,Leading Pedestrian Interval,Queens,COOPER AVENUE,80 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
301,output/data_cb5_signal_studies.csv,efb1c96fb6adb9ab071e43c5670640a2961aee181a470ffe368654ee29299d27,data_raw/signal_studies_citywide.csv,matched,1,efb1c96fb6adb9ab071e43c5670640a2961aee181a470ffe368654ee29299d27,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0475B,175250,2022-02-17T00:00:00.000,Leading Pedestrian Interval,Queens,73 PLACE,COOPER AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
302,output/data_cb5_signal_studies.csv,d4320c3e067244f4962b1802f8880604bcd041b56e6b546ea1c4d75731242926,data_raw/signal_studies_citywide.csv,matched,1,d4320c3e067244f4962b1802f8880604bcd041b56e6b546ea1c4d75731242926,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0474B,175249,2022-02-17T00:00:00.000,Leading Pedestrian Interval,Queens,COOPER AVENUE,66 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
303,output/data_cb5_signal_studies.csv,a8a9a2baa8a5faf91f95c1d51521266fbfb80d2931c177d0944537bcb0b9e34b,data_raw/signal_studies_citywide.csv,matched,1,a8a9a2baa8a5faf91f95c1d51521266fbfb80d2931c177d0944537bcb0b9e34b,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0473B,175248,2022-02-17T00:00:00.000,Leading Pedestrian Interval,Queens,COOPER AVENUE,64 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
304,output/data_cb5_signal_studies.csv,606297c89cdebed0c83d2b526e73ec48254e9be85705baf5a890e23b4509acda,data_raw/signal_studies_citywide.csv,matched,1,606297c89cdebed0c83d2b526e73ec48254e9be85705baf5a890e23b4509acda,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0471B,175246,2022-02-17T00:00:00.000,Leading Pedestrian Interval,Queens,COOPER AVENUE,72 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
305,output/data_cb5_signal_studies.csv,68569d23b35bbc125c7fdfcc241c6a1f1463f05156e4c54eb109d5dc451a7b82,data_raw/signal_studies_citywide.csv,matched,1,68569d23b35bbc125c7fdfcc241c6a1f1463f05156e4c54eb109d5dc451a7b82,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0469B,175244,2022-02-17T00:00:00.000,Leading Pedestrian Interval,Queens,COOPER AVENUE,70 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
306,output/data_cb5_signal_studies.csv,f7dfeff75ded13445dd5e1ad0bf3df2c988aec68a714b7c2c7fd53a670eafc14,data_raw/signal_studies_citywide.csv,matched,1,f7dfeff75ded13445dd5e1ad0bf3df2c988aec68a714b7c2c7fd53a670eafc14,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0468B,175243,2022-02-17T00:00:00.000,Leading Pedestrian Interval,Queens,COOPER AVENUE,67 STREET,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
307,output/data_cb5_signal_studies.csv,bfb06c14b56d05a8452180f294cbea662ab55f1a6e6a9ba11652df3b27c0a66e,data_raw/signal_studies_citywide.csv,matched,1,bfb06c14b56d05a8452180f294cbea662ab55f1a6e6a9ba11652df3b27c0a66e,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0455,175230,2022-02-16T00:00:00.000,Traffic Signal,Queens,60 AVENUE,60 LANE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
308,output/data_cb5_signal_studies.csv,633009aa263d12ac8dc7db74b5d2354f099165f08f797ad77825d0983e567912,data_raw/signal_studies_citywide.csv,matched,1,633009aa263d12ac8dc7db74b5d2354f099165f08f797ad77825d0983e567912,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0452,175227,2022-02-16T00:00:00.000,Traffic Signal,Queens,62 AVENUE,69 PLACE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
309,output/data_cb5_signal_studies.csv,2d8df527208bc1b11b17db8b738708ad63b308f68bc9b3deb52dc510aa860e6b,data_raw/signal_studies_citywide.csv,matched,1,2d8df527208bc1b11b17db8b738708ad63b308f68bc9b3deb52dc510aa860e6b,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0451,175226,2022-02-16T00:00:00.000,Traffic Signal,Queens,MYRTLE AVENUE,61 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
310,output/data_cb5_signal_studies.csv,7cc9bcbfd2fd3978199d5b355bb5421fb4ef25010c79df80202fd0e27e9007c1,data_raw/signal_studies_citywide.csv,matched,1,7cc9bcbfd2fd3978199d5b355bb5421fb4ef25010c79df80202fd0e27e9007c1,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0432B,175207,2022-02-15T00:00:00.000,Leading Pedestrian Interval,Queens,COOPER AVENUE,CYPRESS AVENUE,WOODHAVEN BOULEVARD,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
311,output/data_cb5_signal_studies.csv,4b9ada3cb2d72131378b5db15a099a8f6ada42ce3fec9ca09149724d86afa35a,data_raw/signal_studies_citywide.csv,matched,1,4b9ada3cb2d72131378b5db15a099a8f6ada42ce3fec9ca09149724d86afa35a,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0405,175180,2022-02-10T00:00:00.000,Traffic Signal,Queens,68 AVENUE,80 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
312,output/data_cb5_signal_studies.csv,cae3b47f4c0009d4bed9260ed53c2b52a03629f60932a5da293a55e49a4377f7,data_raw/signal_studies_citywide.csv,matched,1,cae3b47f4c0009d4bed9260ed53c2b52a03629f60932a5da293a55e49a4377f7,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0262,175037,2022-02-02T00:00:00.000,Traffic Signal,Queens,70 AVENUE,65 PLACE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
313,output/data_cb5_signal_studies.csv,cc4af720b0e6e8dd0e416e1d0d34e6f45f41a260f2a9105c948a25b26d4db766,data_raw/signal_studies_citywide.csv,matched,1,cc4af720b0e6e8dd0e416e1d0d34e6f45f41a260f2a9105c948a25b26d4db766,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ22-0247,174032,2022-02-01T00:00:00.000,Traffic Signal,Queens,MYRTLE AVENUE,81 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
